firm_id,quarter,year,qtr,gscpi,sc_intensity,ccc_days,dio,dso,dpo,assets_bil,revenue_bil,rev_growth,roa,leverage
F00007,2018Q1,2018,1,0.2,0.163,29.94,58.2,44.61,72.36,0,0,0,0,0
F00007,2018Q2,2018,2,0.43,0.163,39.3,58.44,44.87,65.78,0,0,0,0,0
F00007,2018Q3,2018,3,-0.12,0.163,28.05,55.85,41.41,68.88,0,0,0,0,0
F00007,2018Q4,2018,4,-0.14,0.163,53.84,67.22,44.86,56.65,0,0,0,0,0
F00007,2019Q1,2019,1,0.21,0.163,35.01,76.99,36.41,78.82,0,0,0,0,0
F00007,2019Q2,2019,2,-0.2,0.163,32.63,50.85,47.26,67.01,0,0,0,0,0
F00007,2019Q3,2019,3,-0.22,0.163,71.73,87.38,42.07,56.51,0,0,0,0,0
F00007,2019Q4,2019,4,-0.44,0.163,25.93,55.28,39.03,68.41,0,0,0,0,0
F00007,2020Q1,2020,1,1.65,0.163,37.16,65.6,40.41,67.85,0,0,0,0,0
F00007,2020Q2,2020,2,2.57,0.163,42.96,59.02,45.84,59.77,0,0,0,0,0
F00007,2020Q3,2020,3,2.65,0.163,77.96,87.18,53.89,63.37,0,0,0,0,0
F00007,2020Q4,2020,4,2.43,0.163,58.54,82.28,46.7,73.75,0,0,0,0,0
F00007,2021Q1,2021,1,3.71,0.163,56.19,77.89,51.49,72.51,0,0,0,0,0
F00007,2021Q2,2021,2,3.8,0.163,75.65,59.92,55.29,43.13,0,0,0,0,0
F00007,2021Q3,2021,3,3.96,0.163,80.91,90.18,49.67,62.45,0,0,0,0,0
F00007,2021Q4,2021,4,4.07,0.163,47.02,63.13,38.97,54.57,0,0,0,0,0
F00007,2022Q1,2022,1,4.25,0.163,47.32,62.55,49.63,63.23,0,0,0,0,0
F00007,2022Q2,2022,2,3.9,0.163,92.24,101.07,36.98,46.56,0,0,0,0,0
F00007,2022Q3,2022,3,3.34,0.163,66.95,72.9,51.01,54.9,0,0,0,0,0
F00007,2022Q4,2022,4,3.42,0.163,39.22,66.47,42.27,68.56,0,0,0,0,0
F00007,2023Q1,2023,1,0.29,0.163,56.43,81.94,49.94,77.26,0,0,0,0,0
F00007,2023Q2,2023,2,0.37,0.163,74.86,82.43,51.45,58.5,0,0,0,0,0
F00007,2023Q3,2023,3,-0.51,0.163,33.77,42.55,47.33,56.91,0,0,0,0,0
F00007,2023Q4,2023,4,-0.21,0.163,58.56,77.91,34.18,52.83,0,0,0,0,0
F00007,2024Q1,2024,1,-0.01,0.163,57.53,62.24,46.34,51.13,0,0,0,0,0
F00007,2024Q2,2024,2,-0.02,0.163,-3.78,44.67,27.76,73.6,0,0,0,0,0
F00007,2024Q3,2024,3,0.43,0.163,47.83,62.38,34.01,47.75,0,0,0,0,0
F00007,2024Q4,2024,4,-0.31,0.163,45.79,63.85,52.86,70.39,0,0,0,0,0
F00008,2014Q1,2014,1,0.32,0.145,78.04,87.32,48.55,59.87,0,0,0,0,0
F00008,2014Q2,2014,2,0.09,0.145,62.72,96.69,50.36,86.18,0,0,0,0,0
F00008,2014Q3,2014,3,-0.31,0.145,67.28,82.73,36.28,51.64,0,0,0,0,0
F00008,2014Q4,2014,4,-0.18,0.145,8.48,44.96,40.26,75.41,0,0,0,0,0
F00008,2015Q1,2015,1,-0.03,0.145,55.16,78.0,34.19,59.08,0,0,0,0,0
F00008,2015Q2,2015,2,0.17,0.145,38.16,73.43,47.46,85.32,0,0,0,0,0
F00008,2015Q3,2015,3,-0.06,0.145,54.74,56.85,55.54,57.62,0,0,0,0,0
F00008,2015Q4,2015,4,0.17,0.145,73.85,70.53,53.72,51.31,0,0,0,0,0
F00008,2016Q1,2016,1,0.27,0.145,69.8,78.35,51.71,62.26,0,0,0,0,0
F00008,2016Q2,2016,2,-0.14,0.145,41.48,59.33,54.18,69.23,0,0,0,0,0
F00008,2016Q3,2016,3,-0.17,0.145,60.35,76.12,46.43,60.73,0,0,0,0,0
F00008,2016Q4,2016,4,0.11,0.145,12.69,66.6,33.55,85.2,0,0,0,0,0
F00008,2017Q1,2017,1,-0.22,0.145,43.66,60.08,54.16,72.02,0,0,0,0,0
F00008,2017Q2,2017,2,-0.2,0.145,84.5,92.75,42.5,52.44,0,0,0,0,0
F00008,2017Q3,2017,3,-0.09,0.145,76.99,81.94,42.38,49.81,0,0,0,0,0
F00008,2017Q4,2017,4,0.56,0.145,37.31,79.65,34.46,73.91,0,0,0,0,0
F00008,2018Q1,2018,1,0.2,0.145,40.44,63.12,36.17,57.19,0,0,0,0,0
F00008,2018Q2,2018,2,0.43,0.145,45.78,61.57,51.14,68.19,0,0,0,0,0
F00008,2018Q3,2018,3,-0.12,0.145,63.52,86.39,42.02,65.96,0,0,0,0,0
F00008,2018Q4,2018,4,-0.14,0.145,68.25,95.6,52.19,81.58,0,0,0,0,0
F00008,2019Q1,2019,1,0.21,0.145,42.15,86.24,30.89,75.4,0,0,0,0,0
F00008,2019Q2,2019,2,-0.2,0.145,52.53,70.81,40.78,59.9,0,0,0,0,0
F00008,2019Q3,2019,3,-0.22,0.145,46.88,82.6,33.02,67.62,0,0,0,0,0
F00008,2019Q4,2019,4,-0.44,0.145,41.51,55.74,48.14,61.06,0,0,0,0,0
F00008,2020Q1,2020,1,1.65,0.145,44.26,61.43,48.57,63.56,0,0,0,0,0
F00008,2020Q2,2020,2,2.57,0.145,37.7,62.01,45.6,67.81,0,0,0,0,0
F00008,2020Q3,2020,3,2.65,0.145,25.12,82.09,40.53,95.61,0,0,0,0,0
F00008,2020Q4,2020,4,2.43,0.145,60.45,62.52,48.5,52.23,0,0,0,0,0
F00008,2021Q1,2021,1,3.71,0.145,83.43,103.7,44.87,64.11,0,0,0,0,0
F00008,2021Q2,2021,2,3.8,0.145,61.83,76.84,59.49,72.69,0,0,0,0,0
F00008,2021Q3,2021,3,3.96,0.145,88.79,100.32,57.46,67.67,0,0,0,0,0
F00008,2021Q4,2021,4,4.07,0.145,52.22,78.31,41.89,67.36,0,0,0,0,0
F00008,2022Q1,2022,1,4.25,0.145,38.19,44.13,55.81,63.9,0,0,0,0,0
F00008,2022Q2,2022,2,3.9,0.145,50.12,74.98,49.63,75.26,0,0,0,0,0
F00008,2022Q3,2022,3,3.34,0.145,93.76,80.33,73.39,60.3,0,0,0,0,0
F00008,2022Q4,2022,4,3.42,0.145,90.83,102.17,41.3,49.77,0,0,0,0,0
F00008,2023Q1,2023,1,0.29,0.145,52.39,78.53,50.24,73.67,0,0,0,0,0
F00008,2023Q2,2023,2,0.37,0.145,77.16,85.75,54.87,63.54,0,0,0,0,0
F00008,2023Q3,2023,3,-0.51,0.145,53.2,80.13,47.94,72.7,0,0,0,0,0
F00008,2023Q4,2023,4,-0.21,0.145,31.17,67.38,35.3,72.58,0,0,0,0,0
F00008,2024Q1,2024,1,-0.01,0.145,71.29,68.52,47.37,46.32,0,0,0,0,0
F00008,2024Q2,2024,2,-0.02,0.145,29.13,62.99,46.03,78.38,0,0,0,0,0
F00008,2024Q3,2024,3,0.43,0.145,71.19,88.73,46.34,64.99,0,0,0,0,0
F00008,2024Q4,2024,4,-0.31,0.145,37.38,51.29,49.75,65.74,0,0,0,0,0
F00009,2014Q1,2014,1,0.32,0.106,46.96,65.13,48.21,64.03,0,0,0,0,0
F00009,2014Q2,2014,2,0.09,0.106,56.91,67.25,55.21,63.81,0,0,0,0,0
F00009,2014Q3,2014,3,-0.31,0.106,71.35,80.74,30.17,39.56,0,0,0,0,0
F00009,2014Q4,2014,4,-0.18,0.106,64.89,72.71,46.76,54.29,0,0,0,0,0
F00009,2015Q1,2015,1,-0.03,0.106,49.86,49.02,46.76,45.62,0,0,0,0,0
F00009,2015Q2,2015,2,0.17,0.106,48.3,74.23,31.08,58.59,0,0,0,0,0
F00009,2015Q3,2015,3,-0.06,0.106,54.65,93.23,32.97,69.08,0,0,0,0,0
F00009,2015Q4,2015,4,0.17,0.106,33.54,50.13,57.9,72.88,0,0,0,0,0
F00009,2016Q1,2016,1,0.27,0.106,61.66,73.77,50.35,66.96,0,0,0,0,0
F00009,2016Q2,2016,2,-0.14,0.106,37.15,79.09,21.06,61.52,0,0,0,0,0
F00009,2016Q3,2016,3,-0.17,0.106,52.69,66.94,45.11,57.19,0,0,0,0,0
F00009,2016Q4,2016,4,0.11,0.106,85.01,90.65,49.87,56.86,0,0,0,0,0
F00009,2017Q1,2017,1,-0.22,0.106,84.49,80.13,55.14,52.34,0,0,0,0,0
F00009,2017Q2,2017,2,-0.2,0.106,47.89,60.88,54.24,62.69,0,0,0,0,0
F00009,2017Q3,2017,3,-0.09,0.106,38.75,70.53,30.73,62.39,0,0,0,0,0
F00009,2017Q4,2017,4,0.56,0.106,45.69,64.99,33.55,51.16,0,0,0,0,0
F00009,2018Q1,2018,1,0.2,0.106,47.81,66.64,55.47,73.35,0,0,0,0,0
F00009,2018Q2,2018,2,0.43,0.106,51.05,89.88,34.4,72.88,0,0,0,0,0
F00009,2018Q3,2018,3,-0.12,0.106,68.41,73.54,50.11,56.85,0,0,0,0,0
F00009,2018Q4,2018,4,-0.14,0.106,75.34,69.86,64.29,61.35,0,0,0,0,0
F00009,2019Q1,2019,1,0.21,0.106,32.58,80.08,35.77,81.16,0,0,0,0,0
F00009,2019Q2,2019,2,-0.2,0.106,10.62,36.52,51.83,77.83,0,0,0,0,0
F00009,2019Q3,2019,3,-0.22,0.106,48.9,66.08,57.67,73.54,0,0,0,0,0
F00009,2019Q4,2019,4,-0.44,0.106,55.63,80.97,35.05,58.29,0,0,0,0,0
F00009,2020Q1,2020,1,1.65,0.106,-3.67,39.97,36.9,78.35,0,0,0,0,0
F00009,2020Q2,2020,2,2.57,0.106,30.81,66.38,37.77,73.33,0,0,0,0,0
F00009,2020Q3,2020,3,2.65,0.106,77.63,82.13,46.27,48.83,0,0,0,0,0
F00009,2020Q4,2020,4,2.43,0.106,54.74,86.93,46.48,72.35,0,0,0,0,0
F00009,2021Q1,2021,1,3.71,0.106,48.22,93.33,44.02,88.11,0,0,0,0,0
F00009,2021Q2,2021,2,3.8,0.106,80.88,77.26,53.32,51.45,0,0,0,0,0
F00009,2021Q3,2021,3,3.96,0.106,55.57,67.45,58.48,71.35,0,0,0,0,0
F00009,2021Q4,2021,4,4.07,0.106,43.62,66.46,46.57,65.34,0,0,0,0,0
F00009,2022Q1,2022,1,4.25,0.106,81.45,69.37,55.9,46.38,0,0,0,0,0
F00009,2022Q2,2022,2,3.9,0.106,71.16,67.6,50.71,48.11,0,0,0,0,0
F00009,2022Q3,2022,3,3.34,0.106,63.65,82.95,56.76,78.58,0,0,0,0,0
F00009,2022Q4,2022,4,3.42,0.106,36.46,79.29,37.93,78.15,0,0,0,0,0
F00009,2023Q1,2023,1,0.29,0.106,48.17,63.94,51.13,70.09,0,0,0,0,0
F00009,2023Q2,2023,2,0.37,0.106,41.33,70.61,31.78,61.4,0,0,0,0,0
F00009,2023Q3,2023,3,-0.51,0.106,56.14,64.74,56.3,62.03,0,0,0,0,0
F00009,2023Q4,2023,4,-0.21,0.106,27.96,77.0,35.82,85.4,0,0,0,0,0
F00009,2024Q1,2024,1,-0.01,0.106,5.15,48.95,53.64,93.43,0,0,0,0,0
F00009,2024Q2,2024,2,-0.02,0.106,66.0,83.55,48.87,67.11,0,0,0,0,0
F00009,2024Q3,2024,3,0.43,0.106,33.67,78.15,39.8,81.59,0,0,0,0,0
F00009,2024Q4,2024,4,-0.31,0.106,105.82,99.38,57.22,50.77,0,0,0,0,0
F00010,2014Q1,2014,1,0.32,0.172,49.59,63.21,43.96,59.92,0,0,0,0,0
F00010,2014Q2,2014,2,0.09,0.172,34.21,61.05,44.99,71.41,0,0,0,0,0
F00010,2014Q3,2014,3,-0.31,0.172,42.13,57.0,34.27,46.78,0,0,0,0,0
F00010,2014Q4,2014,4,-0.18,0.172,14.88,44.19,39.18,68.6,0,0,0,0,0
F00010,2015Q1,2015,1,-0.03,0.172,38.6,57.6,36.86,53.08,0,0,0,0,0
F00010,2015Q2,2015,2,0.17,0.172,54.64,51.77,50.85,48.01,0,0,0,0,0
F00010,2015Q3,2015,3,-0.06,0.172,82.1,60.73,64.42,43.44,0,0,0,0,0
F00010,2015Q4,2015,4,0.17,0.172,35.93,65.3,38.97,68.65,0,0,0,0,0
F00010,2016Q1,2016,1,0.27,0.172,36.24,54.45,48.63,69.45,0,0,0,0,0
F00010,2016Q2,2016,2,-0.14,0.172,51.02,60.85,56.76,62.64,0,0,0,0,0
F00010,2016Q3,2016,3,-0.17,0.172,69.65,77.85,44.35,54.41,0,0,0,0,0
F00010,2016Q4,2016,4,0.11,0.172,53.93,63.12,53.22,63.92,0,0,0,0,0
F00010,2017Q1,2017,1,-0.22,0.172,78.2,80.19,48.79,52.62,0,0,0,0,0
F00010,2017Q2,2017,2,-0.2,0.172,62.1,70.33,61.02,70.74,0,0,0,0,0
F00010,2017Q3,2017,3,-0.09,0.172,31.78,58.53,41.75,66.16,0,0,0,0,0
F00010,2017Q4,2017,4,0.56,0.172,34.82,53.45,44.58,63.62,0,0,0,0,0
F00010,2018Q1,2018,1,0.2,0.172,55.77,87.12,41.96,73.01,0,0,0,0,0
F00010,2018Q2,2018,2,0.43,0.172,75.55,67.86,47.4,39.84,0,0,0,0,0
F00010,2018Q3,2018,3,-0.12,0.172,54.75,60.43,37.56,42.36,0,0,0,0,0
F00010,2018Q4,2018,4,-0.14,0.172,28.31,41.84,51.96,62.13,0,0,0,0,0
F00010,2019Q1,2019,1,0.21,0.172,53.23,60.28,51.21,57.69,0,0,0,0,0
F00010,2019Q2,2019,2,-0.2,0.172,63.74,64.46,43.97,44.6,0,0,0,0,0
F00010,2019Q3,2019,3,-0.22,0.172,66.9,61.63,68.63,62.44,0,0,0,0,0
F00010,2019Q4,2019,4,-0.44,0.172,58.79,84.83,43.75,68.04,0,0,0,0,0
F00010,2020Q1,2020,1,1.65,0.172,71.68,96.3,41.3,68.18,0,0,0,0,0
F00010,2020Q2,2020,2,2.57,0.172,48.5,70.06,47.05,69.98,0,0,0,0,0
F00010,2020Q3,2020,3,2.65,0.172,53.96,58.42,48.57,51.54,0,0,0,0,0
F00010,2020Q4,2020,4,2.43,0.172,44.32,64.65,56.67,82.21,0,0,0,0,0
F00010,2021Q1,2021,1,3.71,0.172,69.88,75.83,41.24,50.4,0,0,0,0,0
F00010,2021Q2,2021,2,3.8,0.172,47.6,53.76,45.5,55.17,0,0,0,0,0
F00010,2021Q3,2021,3,3.96,0.172,40.98,61.93,56.98,77.59,0,0,0,0,0
F00010,2021Q4,2021,4,4.07,0.172,59.14,84.31,35.95,60.69,0,0,0,0,0
F00010,2022Q1,2022,1,4.25,0.172,21.43,38.96,51.72,65.86,0,0,0,0,0
F00010,2022Q2,2022,2,3.9,0.172,41.82,55.84,42.13,55.53,0,0,0,0,0
F00010,2022Q3,2022,3,3.34,0.172,34.29,61.64,39.61,66.01,0,0,0,0,0
F00010,2022Q4,2022,4,3.42,0.172,52.39,74.55,45.9,67.75,0,0,0,0,0
F00010,2023Q1,2023,1,0.29,0.172,56.56,83.45,46.06,75.44,0,0,0,0,0
F00010,2023Q2,2023,2,0.37,0.172,13.39,48.76,52.67,86.1,0,0,0,0,0
F00010,2023Q3,2023,3,-0.51,0.172,42.41,69.52,42.14,70.29,0,0,0,0,0
F00010,2023Q4,2023,4,-0.21,0.172,60.46,59.96,55.5,54.72,0,0,0,0,0
F00010,2024Q1,2024,1,-0.01,0.172,88.7,85.35,60.63,58.85,0,0,0,0,0
F00010,2024Q2,2024,2,-0.02,0.172,49.69,73.3,32.34,53.54,0,0,0,0,0
F00010,2024Q3,2024,3,0.43,0.172,42.8,63.22,42.01,64.99,0,0,0,0,0
F00010,2024Q4,2024,4,-0.31,0.172,82.06,76.34,66.22,62.08,0,0,0,0,0
F00011,2014Q1,2014,1,0.32,0.132,63.77,93.17,42.23,74.89,0,0,0,0,0
F00011,2014Q2,2014,2,0.09,0.132,31.97,59.35,44.47,70.98,0,0,0,0,0
F00011,2014Q3,2014,3,-0.31,0.132,57.76,56.87,59.66,62.24,0,0,0,0,0
F00011,2014Q4,2014,4,-0.18,0.132,30.74,62.37,43.34,74.57,0,0,0,0,0
F00011,2015Q1,2015,1,-0.03,0.132,26.15,56.52,39.24,68.27,0,0,0,0,0
F00011,2015Q2,2015,2,0.17,0.132,40.18,71.63,27.08,58.17,0,0,0,0,0
F00011,2015Q3,2015,3,-0.06,0.132,45.1,62.31,37.05,54.4,0,0,0,0,0
F00011,2015Q4,2015,4,0.17,0.132,66.97,92.61,33.95,61.55,0,0,0,0,0
F00011,2016Q1,2016,1,0.27,0.132,60.62,75.5,44.47,59.38,0,0,0,0,0
F00011,2016Q2,2016,2,-0.14,0.132,35.68,68.48,27.51,56.41,0,0,0,0,0
F00011,2016Q3,2016,3,-0.17,0.132,87.02,89.37,51.58,55.54,0,0,0,0,0
F00011,2016Q4,2016,4,0.11,0.132,67.25,106.93,40.1,80.5,0,0,0,0,0
F00011,2017Q1,2017,1,-0.22,0.132,43.48,66.45,36.15,58.33,0,0,0,0,0
F00011,2017Q2,2017,2,-0.2,0.132,24.29,35.26,49.24,61.14,0,0,0,0,0
F00011,2017Q3,2017,3,-0.09,0.132,85.72,63.71,68.99,45.11,0,0,0,0,0
F00011,2017Q4,2017,4,0.56,0.132,96.92,81.59,64.32,52.64,0,0,0,0,0
F00011,2018Q1,2018,1,0.2,0.132,50.83,56.6,55.51,65.74,0,0,0,0,0
F00011,2018Q2,2018,2,0.43,0.132,35.53,97.5,40.16,99.88,0,0,0,0,0
F00011,2018Q3,2018,3,-0.12,0.132,67.29,65.3,59.46,56.18,0,0,0,0,0
F00011,2018Q4,2018,4,-0.14,0.132,49.44,71.96,48.62,69.65,0,0,0,0,0
F00011,2019Q1,2019,1,0.21,0.132,41.38,73.33,50.27,82.88,0,0,0,0,0
F00011,2019Q2,2019,2,-0.2,0.132,41.52,51.21,45.23,57.55,0,0,0,0,0
F00011,2019Q3,2019,3,-0.22,0.132,44.68,44.87,49.48,52.22,0,0,0,0,0
F00011,2019Q4,2019,4,-0.44,0.132,56.59,81.57,46.75,71.06,0,0,0,0,0
F00011,2020Q1,2020,1,1.65,0.132,56.69,83.11,45.92,72.45,0,0,0,0,0
F00011,2020Q2,2020,2,2.57,0.132,2.11,37.41,42.95,81.15,0,0,0,0,0
F00011,2020Q3,2020,3,2.65,0.132,64.85,76.34,46.11,58.86,0,0,0,0,0
F00011,2020Q4,2020,4,2.43,0.132,53.64,83.06,39.11,71.0,0,0,0,0,0
F00011,2021Q1,2021,1,3.71,0.132,42.68,62.36,46.47,67.59,0,0,0,0,0
F00011,2021Q2,2021,2,3.8,0.132,58.72,70.53,43.81,56.39,0,0,0,0,0
F00011,2021Q3,2021,3,3.96,0.132,83.94,83.56,48.01,45.46,0,0,0,0,0
F00011,2021Q4,2021,4,4.07,0.132,60.18,86.88,38.49,64.46,0,0,0,0,0
F00011,2022Q1,2022,1,4.25,0.132,36.09,68.62,48.61,81.72,0,0,0,0,0
F00011,2022Q2,2022,2,3.9,0.132,43.16,72.59,36.33,68.03,0,0,0,0,0
F00011,2022Q3,2022,3,3.34,0.132,71.47,85.12,57.0,68.05,0,0,0,0,0
F00011,2022Q4,2022,4,3.42,0.132,55.51,75.48,51.93,70.92,0,0,0,0,0
F00011,2023Q1,2023,1,0.29,0.132,39.72,69.57,48.16,80.02,0,0,0,0,0
F00011,2023Q2,2023,2,0.37,0.132,74.22,80.36,48.47,52.4,0,0,0,0,0
F00011,2023Q3,2023,3,-0.51,0.132,53.33,68.62,53.33,69.74,0,0,0,0,0
F00011,2023Q4,2023,4,-0.21,0.132,2.28,47.48,33.31,78.44,0,0,0,0,0
F00011,2024Q1,2024,1,-0.01,0.132,40.16,50.29,52.06,68.1,0,0,0,0,0
F00011,2024Q2,2024,2,-0.02,0.132,73.8,88.75,47.77,63.19,0,0,0,0,0
F00011,2024Q3,2024,3,0.43,0.132,27.83,69.23,33.83,75.79,0,0,0,0,0
F00011,2024Q4,2024,4,-0.31,0.132,15.5,28.68,39.92,55.06,0,0,0,0,0
F00012,2014Q1,2014,1,0.32,0.113,75.71,92.89,32.52,51.83,0,0,0,0,0
F00012,2014Q2,2014,2,0.09,0.113,36.81,60.33,36.6,58.61,0,0,0,0,0
F00012,2014Q3,2014,3,-0.31,0.113,85.5,78.09,53.95,45.96,0,0,0,0,0
F00012,2014Q4,2014,4,-0.18,0.113,41.11,70.21,45.66,75.0,0,0,0,0,0
F00012,2015Q1,2015,1,-0.03,0.113,53.56,61.3,36.1,43.1,0,0,0,0,0
F00012,2015Q2,2015,2,0.17,0.113,67.35,70.52,52.51,60.33,0,0,0,0,0
F00012,2015Q3,2015,3,-0.06,0.113,38.48,68.85,41.13,69.57,0,0,0,0,0
F00012,2015Q4,2015,4,0.17,0.113,29.22,73.44,28.62,72.98,0,0,0,0,0
F00012,2016Q1,2016,1,0.27,0.113,68.8,73.64,46.45,49.5,0,0,0,0,0
F00012,2016Q2,2016,2,-0.14,0.113,85.46,93.5,48.96,57.83,0,0,0,0,0
F00012,2016Q3,2016,3,-0.17,0.113,59.25,76.12,60.64,78.32,0,0,0,0,0
F00012,2016Q4,2016,4,0.11,0.113,57.38,63.46,59.36,63.69,0,0,0,0,0
F00012,2017Q1,2017,1,-0.22,0.113,30.7,51.7,38.1,60.63,0,0,0,0,0
F00012,2017Q2,2017,2,-0.2,0.113,72.73,83.7,54.21,66.84,0,0,0,0,0
F00012,2017Q3,2017,3,-0.09,0.113,68.92,103.89,52.28,84.23,0,0,0,0,0
F00012,2017Q4,2017,4,0.56,0.113,67.04,59.88,39.44,32.43,0,0,0,0,0
F00012,2018Q1,2018,1,0.2,0.113,63.23,91.25,40.88,67.19,0,0,0,0,0
F00012,2018Q2,2018,2,0.43,0.113,63.07,63.4,47.63,50.31,0,0,0,0,0
F00012,2018Q3,2018,3,-0.12,0.113,32.67,41.22,47.58,59.1,0,0,0,0,0
F00012,2018Q4,2018,4,-0.14,0.113,71.82,81.43,28.33,35.93,0,0,0,0,0
F00012,2019Q1,2019,1,0.21,0.113,42.65,62.84,43.66,65.19,0,0,0,0,0
F00012,2019Q2,2019,2,-0.2,0.113,11.35,49.51,30.6,68.03,0,0,0,0,0
F00012,2019Q3,2019,3,-0.22,0.113,48.37,68.45,39.87,62.92,0,0,0,0,0
F00012,2019Q4,2019,4,-0.44,0.113,11.28,45.65,35.2,72.7,0,0,0,0,0
F00012,2020Q1,2020,1,1.65,0.113,66.96,69.89,36.22,39.67,0,0,0,0,0
F00012,2020Q2,2020,2,2.57,0.113,29.76,55.89,64.46,91.04,0,0,0,0,0
F00012,2020Q3,2020,3,2.65,0.113,51.64,82.05,46.18,76.58,0,0,0,0,0
F00012,2020Q4,2020,4,2.43,0.113,66.84,75.32,57.83,70.57,0,0,0,0,0
F00012,2021Q1,2021,1,3.71,0.113,46.15,52.13,43.52,51.19,0,0,0,0,0
F00012,2021Q2,2021,2,3.8,0.113,74.17,69.44,52.86,47.93,0,0,0,0,0
F00012,2021Q3,2021,3,3.96,0.113,134.3,111.58,61.27,39.29,0,0,0,0,0
F00012,2021Q4,2021,4,4.07,0.113,86.84,89.72,44.31,48.52,0,0,0,0,0
F00012,2022Q1,2022,1,4.25,0.113,76.94,79.16,52.82,59.7,0,0,0,0,0
F00012,2022Q2,2022,2,3.9,0.113,40.87,63.31,44.15,68.06,0,0,0,0,0
F00012,2022Q3,2022,3,3.34,0.113,68.56,55.33,58.05,44.83,0,0,0,0,0
F00012,2022Q4,2022,4,3.42,0.113,33.07,71.55,42.08,75.86,0,0,0,0,0
F00012,2023Q1,2023,1,0.29,0.113,25.4,59.56,38.01,75.27,0,0,0,0,0
F00012,2023Q2,2023,2,0.37,0.113,101.07,82.3,56.46,38.01,0,0,0,0,0
F00012,2023Q3,2023,3,-0.51,0.113,23.51,49.25,42.0,67.94,0,0,0,0,0
F00012,2023Q4,2023,4,-0.21,0.113,61.87,90.64,29.17,54.97,0,0,0,0,0
F00012,2024Q1,2024,1,-0.01,0.113,34.39,45.42,53.05,67.19,0,0,0,0,0
F00012,2024Q2,2024,2,-0.02,0.113,81.94,87.78,45.55,53.36,0,0,0,0,0
F00012,2024Q3,2024,3,0.43,0.113,45.54,60.4,35.75,50.85,0,0,0,0,0
F00012,2024Q4,2024,4,-0.31,0.113,54.89,88.98,45.42,79.69,0,0,0,0,0
F00013,2014Q1,2014,1,0.32,0.098,102.45,111.39,59.82,67.11,0,0,0,0,0
F00013,2014Q2,2014,2,0.09,0.098,33.38,46.03,48.28,61.86,0,0,0,0,0
F00013,2014Q3,2014,3,-0.31,0.098,45.26,74.85,48.49,78.71,0,0,0,0,0
F00013,2014Q4,2014,4,-0.18,0.098,23.84,59.15,38.84,72.0,0,0,0,0,0
F00013,2015Q1,2015,1,-0.03,0.098,65.45,80.78,50.71,64.47,0,0,0,0,0
F00013,2015Q2,2015,2,0.17,0.098,34.51,43.66,36.14,45.35,0,0,0,0,0
F00013,2015Q3,2015,3,-0.06,0.098,25.79,63.37,37.63,75.47,0,0,0,0,0
F00013,2015Q4,2015,4,0.17,0.098,40.11,71.02,49.6,77.3,0,0,0,0,0
F00013,2016Q1,2016,1,0.27,0.098,58.6,81.09,30.74,55.25,0,0,0,0,0
F00013,2016Q2,2016,2,-0.14,0.098,66.33,80.37,50.32,67.19,0,0,0,0,0
F00013,2016Q3,2016,3,-0.17,0.098,27.95,46.89,42.56,65.57,0,0,0,0,0
F00013,2016Q4,2016,4,0.11,0.098,87.72,85.6,53.4,55.78,0,0,0,0,0
F00013,2017Q1,2017,1,-0.22,0.098,18.03,77.08,36.95,93.14,0,0,0,0,0
F00013,2017Q2,2017,2,-0.2,0.098,47.92,56.97,43.13,53.23,0,0,0,0,0
F00013,2017Q3,2017,3,-0.09,0.098,29.07,74.15,45.91,87.73,0,0,0,0,0
F00013,2017Q4,2017,4,0.56,0.098,52.07,91.5,38.85,82.1,0,0,0,0,0
F00013,2018Q1,2018,1,0.2,0.098,98.29,104.88,43.64,50.88,0,0,0,0,0
F00013,2018Q2,2018,2,0.43,0.098,25.89,69.97,31.24,73.48,0,0,0,0,0
F00013,2018Q3,2018,3,-0.12,0.098,82.8,91.63,52.72,61.62,0,0,0,0,0
F00013,2018Q4,2018,4,-0.14,0.098,3.65,66.36,41.34,102.18,0,0,0,0,0
F00013,2019Q1,2019,1,0.21,0.098,62.83,71.21,53.1,60.22,0,0,0,0,0
F00013,2019Q2,2019,2,-0.2,0.098,32.0,50.06,54.54,73.54,0,0,0,0,0
F00013,2019Q3,2019,3,-0.22,0.098,27.3,47.37,49.03,68.42,0,0,0,0,0
F00013,2019Q4,2019,4,-0.44,0.098,39.51,49.35,44.55,54.55,0,0,0,0,0
F00013,2020Q1,2020,1,1.65,0.098,43.14,73.92,43.61,74.26,0,0,0,0,0
F00013,2020Q2,2020,2,2.57,0.098,56.0,82.56,50.4,75.04,0,0,0,0,0
F00013,2020Q3,2020,3,2.65,0.098,61.62,69.59,54.5,64.72,0,0,0,0,0
F00013,2020Q4,2020,4,2.43,0.098,54.8,85.55,43.39,73.62,0,0,0,0,0
F00013,2021Q1,2021,1,3.71,0.098,83.27,91.03,62.8,75.13,0,0,0,0,0
F00013,2021Q2,2021,2,3.8,0.098,37.65,53.57,43.65,58.76,0,0,0,0,0
F00013,2021Q3,2021,3,3.96,0.098,54.8,82.71,45.22,75.11,0,0,0,0,0
F00013,2021Q4,2021,4,4.07,0.098,56.72,83.53,40.16,68.31,0,0,0,0,0
F00013,2022Q1,2022,1,4.25,0.098,52.1,82.96,48.64,78.4,0,0,0,0,0
